batch,Instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,percNeg,par_CP,vertices,Edges,Diameter,Max in degree,Min in degree,Mean in degree,Max out degree,Min out degree,Mean out degree,Discounted Rate,Negative activities,Deadline,Last task Early Finish,effort,NPV,time
"['50', '10', '3', '20', '40']",dg3.tpf,RS,50,10,3,20,40,2,52,117,7,3,1,"2,081632653",3,1,"2,081632653","0,2","32,69230769",135,45,1965,"114,8645912","0,009973526"
"['50', '10', '3', '20', '40']",dg4.tpf,SAA,50,10,3,20,40,2,52,123,7,3,1,"2,163265306",3,1,"2,204081633","0,2","42,30769231",162,54,1285,"114,3611336",0
"['50', '10', '3', '20', '40']",dg4.tpf,HS,50,10,3,20,40,2,52,123,7,3,1,"2,163265306",3,1,"2,204081633","0,2","42,30769231",162,54,1003,"114,3611336","0,01616573334"
"['50', '10', '3', '20', '40']",dg4.tpf,RS,50,10,3,20,40,2,52,123,7,3,1,"2,163265306",3,1,"2,204081633","0,2","42,30769231",162,54,2866,"114,3611336","0,0090970993"
"['50', '10', '3', '20', '40']",dg5.tpf,SAA,50,10,3,20,40,2,52,114,9,3,1,2,3,1,"2,020408163","0,2","36,53846154",147,49,1139,"106,1856577",0
"['50', '10', '3', '20', '40']",dg5.tpf,HS,50,10,3,20,40,2,52,114,9,3,1,2,3,1,"2,020408163","0,2","36,53846154",147,49,801,"106,1856577",0
"['50', '10', '3', '20', '40']",dg5.tpf,RS,50,10,3,20,40,2,52,114,9,3,1,2,3,1,"2,020408163","0,2","36,53846154",147,49,2539,"106,1856577","0,01562952995"
"['50', '10', '3', '20', '40']",dg6.tpf,SAA,50,10,3,20,40,2,52,120,9,3,1,"2,12244898",3,1,"2,163265306","0,2",25,225,75,958,"150,0158993",0
"['50', '10', '3', '20', '40']",dg6.tpf,HS,50,10,3,20,40,2,52,120,9,3,1,"2,12244898",3,1,"2,163265306","0,2",25,225,75,586,"150,0158993",0
"['50', '10', '3', '20', '40']",dg6.tpf,RS,50,10,3,20,40,2,52,120,9,3,1,"2,12244898",3,1,"2,163265306","0,2",25,225,65,1065,"150,0158993","0,01557970047"
"['50', '10', '3', '20', '40']",dg7.tpf,SAA,50,10,3,20,40,2,52,123,8,3,1,"2,204081633",3,1,"2,224489796","0,2","40,38461538",201,67,1526,"110,9310647","0,01566624641"
"['50', '10', '3', '20', '40']",dg7.tpf,HS,50,10,3,20,40,2,52,123,8,3,1,"2,204081633",3,1,"2,224489796","0,2","40,38461538",201,67,1124,"110,9310647",0
"['50', '10', '3', '20', '40']",dg7.tpf,RS,50,10,3,20,40,2,52,123,8,3,1,"2,204081633",3,1,"2,224489796","0,2","40,38461538",201,67,2842,"110,9310647","0,01562809944"
"['50', '10', '3', '20', '40']",dg8.tpf,SAA,50,10,3,20,40,2,52,115,7,3,1,2,3,1,"2,020408163","0,2","44,23076923",162,54,1496,"80,13440924","0,00650906563"
"['50', '10', '3', '20', '40']",dg8.tpf,HS,50,10,3,20,40,2,52,115,7,3,1,2,3,1,"2,020408163","0,2","44,23076923",162,54,1105,"80,13440924",0
"['50', '10', '3', '20', '40']",dg8.tpf,RS,50,10,3,20,40,2,52,115,7,3,1,2,3,1,"2,020408163","0,2","44,23076923",162,54,2326,"80,13440924","0,01556921005"
"['50', '10', '3', '20', '40']",dg9.tpf,SAA,50,10,3,20,40,2,52,120,9,3,1,"2,081632653",3,1,"2,183673469","0,2","36,53846154",159,53,1323,"135,3267428","0,02212738991"
"['50', '10', '3', '20', '40']",dg9.tpf,HS,50,10,3,20,40,2,52,120,9,3,1,"2,081632653",3,1,"2,183673469","0,2","36,53846154",159,53,868,"135,3267428",0
"['50', '10', '3', '20', '40']",dg9.tpf,RS,50,10,3,20,40,2,52,120,9,3,1,"2,081632653",3,1,"2,183673469","0,2","36,53846154",159,53,2913,"135,3267428","0,01561737061"
"['50', '10', '3', '20', '60']",dg1.tpf,SAA,50,10,3,20,60,1,52,123,8,3,1,"2,204081633",3,1,"2,183673469","0,2","61,53846154",134,67,1858,"57,41047133","0,02212643623"
"['50', '10', '3', '20', '60']",dg1.tpf,HS,50,10,3,20,60,1,52,123,8,3,1,"2,204081633",3,1,"2,183673469","0,2","61,53846154",134,67,1557,"57,41047133","0,01562643051"
"['50', '10', '3', '20', '60']",dg1.tpf,RS,50,10,3,20,60,1,52,123,8,3,1,"2,204081633",3,1,"2,183673469","0,2","61,53846154",134,67,9949,"57,41047133","0,05336594582"
"['50', '10', '3', '20', '60']",dg10.tpf,SAA,50,10,3,20,60,1,52,121,8,3,1,"2,163265306",3,1,"2,163265306","0,2","61,53846154",130,65,1915,"83,46908417","0,01566076279"
"['50', '10', '3', '20', '60']",dg10.tpf,HS,50,10,3,20,60,1,52,121,8,3,1,"2,163265306",3,1,"2,163265306","0,2","61,53846154",130,65,1539,"83,46908417","0,01562023163"
"['50', '10', '3', '20', '60']",dg10.tpf,RS,50,10,3,20,60,1,52,121,8,3,1,"2,163265306",3,1,"2,163265306","0,2","61,53846154",130,63,7674,"83,46908417","0,0378241539"
"['50', '10', '3', '20', '60']",dg2.tpf,SAA,50,10,3,20,60,1,52,119,10,3,1,"2,12244898",3,1,"2,204081633","0,2","61,53846154",156,78,1353,"66,13728502","0,01562857628"
"['50', '10', '3', '20', '60']",dg2.tpf,HS,50,10,3,20,60,1,52,119,10,3,1,"2,12244898",3,1,"2,204081633","0,2","61,53846154",156,78,1183,"66,13728502","0,01562142372"
"['50', '10', '3', '20', '60']",dg2.tpf,RS,50,10,3,20,60,1,52,119,10,3,1,"2,12244898",3,1,"2,204081633","0,2","61,53846154",156,78,3143,"66,13728502","0,01566314697"
"['50', '10', '3', '20', '60']",dg3.tpf,SAA,50,10,3,20,60,1,52,120,8,3,1,"2,102040816",3,1,"2,204081633","0,2","53,84615385",142,71,2501,"78,32162632","0,01565980911"
"['50', '10', '3', '20', '60']",dg3.tpf,HS,50,10,3,20,60,1,52,120,8,3,1,"2,102040816",3,1,"2,204081633","0,2","53,84615385",142,71,1683,"78,32162632",0
"['50', '10', '3', '20', '60']",dg3.tpf,RS,50,10,3,20,60,1,52,120,8,3,1,"2,102040816",3,1,"2,204081633","0,2","53,84615385",142,61,5453,"78,32162632","0,02222394943"
"['50', '10', '3', '20', '60']",dg4.tpf,SAA,50,10,3,20,60,1,52,115,7,3,1,"1,959183673",3,1,"2,06122449","0,2","63,46153846",106,53,1567,"75,00895853",0
"['50', '10', '3', '20', '60']",dg4.tpf,HS,50,10,3,20,60,1,52,115,7,3,1,"1,959183673",3,1,"2,06122449","0,2","63,46153846",106,53,1262,"75,00895853",0
"['50', '10', '3', '20', '60']",dg4.tpf,RS,50,10,3,20,60,1,52,115,7,3,1,"1,959183673",3,1,"2,06122449","0,2","63,46153846",106,53,6596,"75,00895853","0,0505759716"
"['50', '10', '3', '20', '60']",dg5.tpf,SAA,50,10,3,20,60,1,52,121,8,3,1,"2,142857143",3,1,"2,183673469","0,2","48,07692308",128,64,1927,"109,1047833","0,00797796249"
"['50', '10', '3', '20', '60']",dg5.tpf,HS,50,10,3,20,60,1,52,121,8,3,1,"2,142857143",3,1,"2,183673469","0,2","48,07692308",128,64,1494,"109,1047833","0,00398731232"
"['50', '10', '3', '20', '60']",dg5.tpf,RS,50,10,3,20,60,1,52,121,8,3,1,"2,142857143",3,1,"2,183673469","0,2","48,07692308",128,64,6275,"109,1047833","0,0279238224"
"['50', '10', '3', '20', '60']",dg6.tpf,SAA,50,10,3,20,60,1,52,116,7,3,1,"1,918367347",3,1,"2,020408163","0,2","61,53846154",96,48,1564,"86,5297514","0,01093316078"
"['50', '10', '3', '20', '60']",dg6.tpf,HS,50,10,3,20,60,1,52,116,7,3,1,"1,918367347",3,1,"2,020408163","0,2","61,53846154",96,48,1261,"86,5297514","0,00598454475"
"['50', '10', '3', '20', '60']",dg6.tpf,RS,50,10,3,20,60,1,52,116,7,3,1,"1,918367347",3,1,"2,020408163","0,2","61,53846154",96,48,4480,"86,5297514","0,02892017365"
"['50', '10', '3', '20', '60']",dg7.tpf,SAA,50,10,3,20,60,1,52,120,9,3,1,"2,081632653",3,1,"2,183673469","0,2","67,30769231",110,55,2427,"50,16882239","0,0129673481"
"['50', '10', '3', '20', '60']",dg7.tpf,HS,50,10,3,20,60,1,52,120,9,3,1,"2,081632653",3,1,"2,183673469","0,2","67,30769231",110,55,1985,"50,16882239","0,00997328758"
"['50', '10', '3', '20', '60']",dg7.tpf,RS,50,10,3,20,60,1,52,120,9,3,1,"2,081632653",3,1,"2,183673469","0,2","67,30769231",110,55,10841,"50,16882239","0,06486082077"
"['50', '10', '3', '20', '60']",dg8.tpf,SAA,50,10,3,20,60,1,52,119,9,3,1,"2,12244898",3,1,"2,163265306","0,2","44,23076923",116,58,1510,"52,63237423","0,00997447968"
"['50', '10', '3', '20', '60']",dg8.tpf,HS,50,10,3,20,60,1,52,119,9,3,1,"2,12244898",3,1,"2,163265306","0,2","44,23076923",116,58,1085,"52,63237423","0,00398921967"
"['50', '10', '3', '20', '60']",dg8.tpf,RS,50,10,3,20,60,1,52,119,9,3,1,"2,12244898",3,1,"2,163265306","0,2","44,23076923",116,58,3043,"52,63237423","0,0209441185"
"['50', '10', '3', '20', '60']",dg9.tpf,SAA,50,10,3,20,60,1,52,117,8,3,1,"2,040816327",3,1,"2,12244898","0,2","55,76923077",120,60,1360,"84,77329383","0,00997185707"
"['50', '10', '3', '20', '60']",dg9.tpf,HS,50,10,3,20,60,1,52,117,8,3,1,"2,040816327",3,1,"2,12244898","0,2","55,76923077",120,60,1065,"84,77329383","0,00402355194"
"['50', '10', '3', '20', '60']",dg9.tpf,RS,50,10,3,20,60,1,52,117,8,3,1,"2,040816327",3,1,"2,12244898","0,2","55,76923077",120,60,4433,"84,19760453","0,02662086487"
"['50', '10', '3', '20', '60']",dg1.tpf,SAA,50,10,3,20,60,2,52,116,8,3,1,"2,020408163",3,1,"2,081632653","0,2","67,30769231",174,58,1581,"55,2014091","0,01297950745"
"['50', '10', '3', '20', '60']",dg1.tpf,HS,50,10,3,20,60,2,52,116,8,3,1,"2,020408163",3,1,"2,081632653","0,2","67,30769231",174,58,1337,"55,2014091","0,00498771667"
"['50', '10', '3', '20', '60']",dg1.tpf,RS,50,10,3,20,60,2,52,116,8,3,1,"2,020408163",3,1,"2,081632653","0,2","67,30769231",174,58,7836,"55,2014091","0,04088830948"
"['50', '10', '3', '20', '60']",dg10.tpf,SAA,50,10,3,20,60,2,52,115,8,3,1,"2,040816327",3,1,"2,081632653","0,2","65,38461538",153,51,2252,"31,26789129","0,01566147804"
"['50', '10', '3', '20', '60']",dg10.tpf,HS,50,10,3,20,60,2,52,115,8,3,1,"2,040816327",3,1,"2,081632653","0,2","65,38461538",153,51,1871,"31,26789129",0
"['50', '10', '3', '20', '60']",dg10.tpf,RS,50,10,3,20,60,2,52,115,8,3,1,"2,040816327",3,1,"2,081632653","0,2","65,38461538",153,51,15845,"31,26789129","0,1113171578"
"['50', '10', '3', '20', '60']",dg2.tpf,SAA,50,10,3,20,60,2,52,115,9,3,1,2,3,1,"2,06122449","0,2","67,30769231",168,56,1839,"40,9862408","0,00897669792"
"['50', '10', '3', '20', '60']",dg2.tpf,HS,50,10,3,20,60,2,52,115,9,3,1,2,3,1,"2,06122449","0,2","67,30769231",168,56,1561,"40,9862408","0,00698137283"
"['50', '10', '3', '20', '60']",dg2.tpf,RS,50,10,3,20,60,2,52,115,9,3,1,2,3,1,"2,06122449","0,2","67,30769231",168,56,13345,"40,9862408","0,06098222733"
"['50', '10', '3', '20', '60']",dg3.tpf,SAA,50,10,3,20,60,2,52,122,8,3,1,"2,142857143",3,1,"2,204081633","0,2","57,69230769",177,59,1592,"7,410985567","0,01566195488"
"['50', '10', '3', '20', '60']",dg3.tpf,HS,50,10,3,20,60,2,52,122,8,3,1,"2,142857143",3,1,"2,204081633","0,2","57,69230769",177,59,1212,"7,410985567",0
"['50', '10', '3', '20', '60']",dg3.tpf,RS,50,10,3,20,60,2,52,122,8,3,1,"2,142857143",3,1,"2,204081633","0,2","57,69230769",177,59,2958,"7,410985567","0,0156621933"
"['50', '10', '3', '20', '60']",dg4.tpf,SAA,50,10,3,20,60,2,52,116,9,3,1,"2,102040816",3,1,"2,081632653","0,2","67,30769231",156,52,1506,"43,20887949",0
"['50', '10', '3', '20', '60']",dg4.tpf,HS,50,10,3,20,60,2,52,116,9,3,1,"2,102040816",3,1,"2,081632653","0,2","67,30769231",156,52,1357,"43,20887949",0
"['50', '10', '3', '20', '60']",dg4.tpf,RS,50,10,3,20,60,2,52,116,9,3,1,"2,102040816",3,1,"2,081632653","0,2","67,30769231",156,52,9228,"43,20887949","0,06321454048"
"['50', '10', '3', '20', '60']",dg5.tpf,SAA,50,10,3,20,60,2,52,123,7,3,1,"2,142857143",3,1,"2,224489796","0,2","55,76923077",156,52,1804,"65,99340986","0,00997257233"
"['50', '10', '3', '20', '60']",dg5.tpf,HS,50,10,3,20,60,2,52,123,7,3,1,"2,142857143",3,1,"2,224489796","0,2","55,76923077",156,52,1423,"65,99340986","0,00797891617"
"['50', '10', '3', '20', '60']",dg5.tpf,RS,50,10,3,20,60,2,52,123,7,3,1,"2,142857143",3,1,"2,224489796","0,2","55,76923077",156,47,4364,"65,99340986","0,03390932083"
"['50', '10', '3', '20', '60']",dg6.tpf,SAA,50,10,3,20,60,2,52,118,8,3,1,"2,040816327",3,1,"2,020408163","0,2","65,38461538",171,57,1772,"72,36028948","0,01097130775"
"['50', '10', '3', '20', '60']",dg6.tpf,HS,50,10,3,20,60,2,52,118,8,3,1,"2,040816327",3,1,"2,020408163","0,2","65,38461538",171,57,1532,"72,36028948","0,004986763"
"['50', '10', '3', '20', '60']",dg6.tpf,RS,50,10,3,20,60,2,52,118,8,3,1,"2,040816327",3,1,"2,020408163","0,2","65,38461538",171,57,5221,"72,36028948","0,03191423416"
"['50', '10', '3', '20', '60']",dg7.tpf,SAA,50,10,3,20,60,2,52,120,7,3,1,"2,142857143",3,1,"2,142857143","0,2","61,53846154",159,53,1947,"71,89173195","0,00894165039"
"['50', '10', '3', '20', '60']",dg7.tpf,HS,50,10,3,20,60,2,52,120,7,3,1,"2,142857143",3,1,"2,142857143","0,2","61,53846154",159,53,1431,"71,89173195","0,00498580933"
"['50', '10', '3', '20', '60']",dg7.tpf,RS,50,10,3,20,60,2,52,120,7,3,1,"2,142857143",3,1,"2,142857143","0,2","61,53846154",159,44,12189,"71,89173195","0,06954479218"
"['50', '10', '3', '20', '60']",dg8.tpf,SAA,50,10,3,20,60,2,52,118,8,3,1,"2,12244898",3,1,"2,102040816","0,2","61,53846154",210,70,2219,"17,58214378","0,0156223774"
"['50', '10', '3', '20', '60']",dg8.tpf,HS,50,10,3,20,60,2,52,118,8,3,1,"2,12244898",3,1,"2,102040816","0,2","61,53846154",210,70,1802,"17,58214378","0,00598597527"
"['50', '10', '3', '20', '60']",dg8.tpf,RS,50,10,3,20,60,2,52,118,8,3,1,"2,12244898",3,1,"2,102040816","0,2","61,53846154",210,60,6901,"17,58214378","0,03633499146"
"['50', '10', '3', '20', '60']",dg9.tpf,SAA,50,10,3,20,60,2,52,120,7,3,1,"2,102040816",3,1,"2,081632653","0,2","63,46153846",147,49,1776,"56,93327591","0,01561999321"
"['50', '10', '3', '20', '60']",dg9.tpf,HS,50,10,3,20,60,2,52,120,7,3,1,"2,102040816",3,1,"2,081632653","0,2","63,46153846",147,49,1482,"56,93327591","0,01106309891"
"['50', '10', '3', '20', '60']",dg9.tpf,RS,50,10,3,20,60,2,52,120,7,3,1,"2,102040816",3,1,"2,081632653","0,2","63,46153846",147,49,11122,"56,93327591","0,1680231094"
"['50', '10', '3', '20', '80']",dg1.tpf,SAA,50,10,3,20,80,1,52,122,7,3,1,"2,163265306",3,1,"2,204081633","0,2","78,84615385",118,59,2715,"37,6907836","0,04388380051"
"['50', '10', '3', '20', '80']",dg1.tpf,HS,50,10,3,20,80,1,52,122,7,3,1,"2,163265306",3,1,"2,204081633","0,2","78,84615385",118,59,2423,"37,6907836","0,01396083832"
"['50', '10', '3', '20', '80']",dg1.tpf,RS,50,10,3,20,80,1,52,122,7,3,1,"2,163265306",3,1,"2,204081633","0,2","78,84615385",118,59,12645,"37,6907836","0,1007311344"
"['50', '10', '3', '20', '80']",dg10.tpf,SAA,50,10,3,20,80,1,52,121,7,3,1,"2,163265306",3,1,"2,163265306","0,2","82,69230769",118,59,2713,"17,506972","0,01096749306"
"['50', '10', '3', '20', '80']",dg10.tpf,HS,50,10,3,20,80,1,52,121,7,3,1,"2,163265306",3,1,"2,163265306","0,2","82,69230769",118,59,2394,"17,506972","0,00997185707"
"['50', '10', '3', '20', '80']",dg10.tpf,RS,50,10,3,20,80,1,52,121,7,3,1,"2,163265306",3,1,"2,163265306","0,2","82,69230769",118,57,11964,"17,506972","0,1406240463"
"['50', '10', '3', '20', '80']",dg2.tpf,SAA,50,10,3,20,80,1,52,119,8,3,1,"2,081632653",3,1,"2,163265306","0,2","73,07692308",116,58,1977,"19,6322435","0,01096916199"
"['50', '10', '3', '20', '80']",dg2.tpf,HS,50,10,3,20,80,1,52,119,8,3,1,"2,081632653",3,1,"2,163265306","0,2","73,07692308",116,58,1756,"19,6322435","0,00698161125"
"['50', '10', '3', '20', '80']",dg2.tpf,RS,50,10,3,20,80,1,52,119,8,3,1,"2,081632653",3,1,"2,163265306","0,2","73,07692308",116,58,16003,"19,6322435","0,110704422"
"['50', '10', '3', '20', '80']",dg3.tpf,SAA,50,10,3,20,80,1,52,124,7,3,1,"2,183673469",3,1,"2,265306122","0,2","73,07692308",114,57,2106,"27,62986641","0,01196789742"
"['50', '10', '3', '20', '80']",dg3.tpf,HS,50,10,3,20,80,1,52,124,7,3,1,"2,183673469",3,1,"2,265306122","0,2","73,07692308",114,57,1956,"27,62986641","0,00498223305"
"['50', '10', '3', '20', '80']",dg3.tpf,RS,50,10,3,20,80,1,52,124,7,3,1,"2,183673469",3,1,"2,265306122","0,2","73,07692308",114,57,9977,"27,62986641","0,0608382225"
"['50', '10', '3', '20', '80']",dg4.tpf,SAA,50,10,3,20,80,1,52,125,8,3,1,"2,244897959",3,1,"2,244897959","0,2","80,76923077",128,64,2373,"42,82745516","0,01196908951"
"['50', '10', '3', '20', '80']",dg4.tpf,HS,50,10,3,20,80,1,52,125,8,3,1,"2,244897959",3,1,"2,244897959","0,2","80,76923077",128,64,2205,"42,82745516","0,01097035408"
"['50', '10', '3', '20', '80']",dg4.tpf,RS,50,10,3,20,80,1,52,125,8,3,1,"2,244897959",3,1,"2,244897959","0,2","80,76923077",128,64,13104,"42,82745516","0,08876156807"
"['50', '10', '3', '20', '80']",dg5.tpf,SAA,50,10,3,20,80,1,52,116,8,3,1,"2,102040816",3,1,"2,102040816","0,2",75,140,70,2982,"-0,00004584351157","0,02293992043"
"['50', '10', '3', '20', '80']",dg5.tpf,HS,50,10,3,20,80,1,52,116,8,3,1,"2,102040816",3,1,"2,102040816","0,2",75,140,70,2357,"-0,00004584351157","0,01894712448"
"['50', '10', '3', '20', '80']",dg5.tpf,RS,50,10,3,20,80,1,52,116,8,3,1,"2,102040816",3,1,"2,102040816","0,2",75,140,70,9279,"-0,00004584351157","0,08676958084"
"['50', '10', '3', '20', '80']",dg6.tpf,SAA,50,10,3,20,80,1,52,122,7,3,1,"2,142857143",3,1,"2,204081633","0,2",75,120,60,2416,"1,339349752","0,00798106194"
"['50', '10', '3', '20', '80']",dg6.tpf,HS,50,10,3,20,80,1,52,122,7,3,1,"2,142857143",3,1,"2,204081633","0,2",75,120,60,2226,"1,339349752","0,00498628616"
"['50', '10', '3', '20', '80']",dg6.tpf,RS,50,10,3,20,80,1,52,122,7,3,1,"2,142857143",3,1,"2,204081633","0,2",75,120,60,10912,"1,339349752","0,07280468941"
"['50', '10', '3', '20', '80']",dg7.tpf,SAA,50,10,3,20,80,1,52,118,7,3,1,"2,040816327",3,1,"2,102040816","0,2","71,15384615",86,43,2024,"45,65464853","0,01096940041"
"['50', '10', '3', '20', '80']",dg7.tpf,HS,50,10,3,20,80,1,52,118,7,3,1,"2,040816327",3,1,"2,102040816","0,2","71,15384615",86,43,1608,"45,65464853","0,00498509407"
"['50', '10', '3', '20', '80']",dg7.tpf,RS,50,10,3,20,80,1,52,118,7,3,1,"2,040816327",3,1,"2,102040816","0,2","71,15384615",86,43,6834,"45,65464853","0,0438811779"
"['50', '10', '3', '20', '80']",dg8.tpf,SAA,50,10,3,20,80,1,52,126,7,3,1,"2,265306122",3,1,"2,244897959","0,2","76,92307692",100,50,2071,"34,89158594","0,00997281075"
"['50', '10', '3', '20', '80']",dg8.tpf,HS,50,10,3,20,80,1,52,126,7,3,1,"2,265306122",3,1,"2,244897959","0,2","76,92307692",100,50,1887,"34,89158594","0,00996875763"
"['50', '10', '3', '20', '80']",dg8.tpf,RS,50,10,3,20,80,1,52,126,7,3,1,"2,265306122",3,1,"2,244897959","0,2","76,92307692",100,50,13609,"34,89158594","0,1047201157"
"['50', '10', '3', '20', '80']",dg9.tpf,SAA,50,10,3,20,80,1,52,119,10,3,1,"2,06122449",3,1,"2,183673469","0,2","78,84615385",144,72,2375,"23,02420297","0,02294039726"
"['50', '10', '3', '20', '80']",dg9.tpf,HS,50,10,3,20,80,1,52,119,10,3,1,"2,06122449",3,1,"2,183673469","0,2","78,84615385",144,72,2137,"23,02420297","0,00797796249"
"['50', '10', '3', '20', '80']",dg9.tpf,RS,50,10,3,20,80,1,52,119,10,3,1,"2,06122449",3,1,"2,183673469","0,2","78,84615385",144,72,19058,"23,02420297","0,146607399"
"['50', '10', '3', '20', '80']",dg1.tpf,SAA,50,10,3,20,80,2,52,118,8,3,1,"2,06122449",3,1,"2,142857143","0,2","67,30769231",183,61,2056,"54,79534129","0,00997376442"
"['50', '10', '3', '20', '80']",dg1.tpf,HS,50,10,3,20,80,2,52,118,8,3,1,"2,06122449",3,1,"2,142857143","0,2","67,30769231",183,61,1628,"54,79534129","0,00598478317"
"['50', '10', '3', '20', '80']",dg1.tpf,RS,50,10,3,20,80,2,52,118,8,3,1,"2,06122449",3,1,"2,142857143","0,2","67,30769231",183,61,12705,"54,79534129","0,1565799713"
"['50', '10', '3', '20', '80']",dg10.tpf,SAA,50,10,3,20,80,2,52,120,7,3,1,"2,040816327",3,1,"2,102040816","0,2","82,69230769",162,54,2989,"26,48360794","0,01595592499"
"['50', '10', '3', '20', '80']",dg10.tpf,HS,50,10,3,20,80,2,52,120,7,3,1,"2,040816327",3,1,"2,102040816","0,2","82,69230769",162,54,2547,"26,48360794","0,01096844673"
"['50', '10', '3', '20', '80']",dg10.tpf,RS,50,10,3,20,80,2,52,120,7,3,1,"2,040816327",3,1,"2,102040816","0,2","82,69230769",162,54,12061,"26,48360794","0,07913827896"
"['50', '10', '3', '20', '80']",dg2.tpf,SAA,50,10,3,20,80,2,52,111,8,3,1,"1,918367347",3,1,2,"0,2","86,53846154",168,56,2634,"27,46163408","0,01562309265"
"['50', '10', '3', '20', '80']",dg2.tpf,HS,50,10,3,20,80,2,52,111,8,3,1,"1,918367347",3,1,2,"0,2","86,53846154",168,56,2343,"27,46163408","0,00598359108"
"['50', '10', '3', '20', '80']",dg2.tpf,RS,50,10,3,20,80,2,52,111,8,3,1,"1,918367347",3,1,2,"0,2","86,53846154",168,56,6764,"27,46163408","0,04985523224"
"['50', '10', '3', '20', '80']",dg3.tpf,SAA,50,10,3,20,80,2,52,118,8,3,1,"2,102040816",3,1,"2,102040816","0,2","76,92307692",198,66,3053,"18,4902458","0,01998281479"
"['50', '10', '3', '20', '80']",dg3.tpf,HS,50,10,3,20,80,2,52,118,8,3,1,"2,102040816",3,1,"2,102040816","0,2","76,92307692",198,66,2538,"18,4902458","0,01296567917"
"['50', '10', '3', '20', '80']",dg3.tpf,RS,50,10,3,20,80,2,52,118,8,3,1,"2,102040816",3,1,"2,102040816","0,2","76,92307692",198,61,10984,"18,4902458","0,0687558651"
"['50', '10', '3', '20', '80']",dg4.tpf,SAA,50,10,3,20,80,2,52,121,8,3,1,"2,12244898",3,1,"2,163265306","0,2",75,201,67,2567,"53,8230663",0
"['50', '10', '3', '20', '80']",dg4.tpf,HS,50,10,3,20,80,2,52,121,8,3,1,"2,12244898",3,1,"2,163265306","0,2",75,201,67,2134,"53,8230663",0
"['50', '10', '3', '20', '80']",dg4.tpf,RS,50,10,3,20,80,2,52,121,8,3,1,"2,12244898",3,1,"2,163265306","0,2",75,201,67,7799,"53,8230663","0,0533015728"
"['50', '10', '3', '20', '80']",dg5.tpf,SAA,50,10,3,20,80,2,52,117,8,3,1,2,3,1,"2,102040816","0,2","78,84615385",192,64,2573,"20,42633621","0,01496148109"
"['50', '10', '3', '20', '80']",dg5.tpf,HS,50,10,3,20,80,2,52,117,8,3,1,2,3,1,"2,102040816","0,2","78,84615385",192,64,2152,"20,42633621","0,01292991638"
"['50', '10', '3', '20', '80']",dg5.tpf,RS,50,10,3,20,80,2,52,117,8,3,1,2,3,1,"2,102040816","0,2","78,84615385",192,64,8714,"20,42633621","0,07380270958"
"['50', '10', '3', '20', '80']",dg6.tpf,SAA,50,10,3,20,80,2,52,121,8,3,1,"2,142857143",3,1,"2,244897959","0,2","76,92307692",174,58,2655,"43,10260995","0,01396417618"
"['50', '10', '3', '20', '80']",dg6.tpf,HS,50,10,3,20,80,2,52,121,8,3,1,"2,142857143",3,1,"2,244897959","0,2","76,92307692",174,58,2319,"43,10260995","0,01115679741"
"['50', '10', '3', '20', '80']",dg6.tpf,RS,50,10,3,20,80,2,52,121,8,3,1,"2,142857143",3,1,"2,244897959","0,2","76,92307692",174,58,9736,"43,10260995","0,05204844475"
"['50', '10', '3', '20', '80']",dg7.tpf,SAA,50,10,3,20,80,2,52,117,8,3,1,"2,12244898",3,1,"2,142857143","0,2","76,92307692",168,56,2314,"16,15055824","0,01558637619"
"['50', '10', '3', '20', '80']",dg7.tpf,HS,50,10,3,20,80,2,52,117,8,3,1,"2,12244898",3,1,"2,142857143","0,2","76,92307692",168,56,2022,"16,15055824","0,01566100121"
"['50', '10', '3', '20', '80']",dg7.tpf,RS,50,10,3,20,80,2,52,117,8,3,1,"2,12244898",3,1,"2,142857143","0,2","76,92307692",168,56,14746,"16,15055824","0,0920996666"
"['50', '10', '3', '20', '80']",dg8.tpf,SAA,50,10,3,20,80,2,52,121,8,3,1,"2,081632653",3,1,"2,183673469","0,2","76,92307692",174,58,2051,"52,89518009",0
"['50', '10', '3', '20', '80']",dg8.tpf,HS,50,10,3,20,80,2,52,121,8,3,1,"2,081632653",3,1,"2,183673469","0,2","76,92307692",174,58,1791,"52,89518009","0,02161622047"
"['50', '10', '3', '20', '80']",dg8.tpf,RS,50,10,3,20,80,2,52,121,8,3,1,"2,081632653",3,1,"2,183673469","0,2","76,92307692",174,58,7827,"52,89518009","0,04992079735"
"['50', '10', '3', '20', '80']",dg9.tpf,SAA,50,10,3,20,80,2,52,123,8,3,1,"2,224489796",3,1,"2,285714286","0,2","71,15384615",228,76,2208,"44,56557383","0,00797820091"
"['50', '10', '3', '20', '80']",dg9.tpf,HS,50,10,3,20,80,2,52,123,8,3,1,"2,224489796",3,1,"2,285714286","0,2","71,15384615",228,76,1916,"44,56557383","0,015625"
